,simpleOcc,year,lswt2010,pct_software,pct_robot,pct_ai,mSML,measure,smlObs,normComputer,normalized_r_cog,normalized_r_man,felten_raj_seamans,freyOsborne,d1_nv,d1_tv,d1_v,d2_nv,d2_tv,d2_v,d3_nv,d3_tv,d3_v,d4_nv,d4_tv,d4_v,d5_nv,d5_tv,d5_v,d6_nv,d6_tv,d6_v,d7_nv,d7_tv,d7_v,d8_nv,d8_tv,d8_v,d9_nv,d9_tv,d9_v,tot_emp,a_mean,wagebill,2011 FE,2012 FE,2013 FE,2014 FE,2015 FE,2016 FE,2017 FE,2018 FE,2019 FE,log a_mean,y,intercept
6199,51-9193,2018,1433001.9326051618,88.0,89.0,64.0,3.2152921455938683,3.7014846743295013,11.90135460040772,-0.18621820487558874,0.47212709999999997,1.4141073,3.4494171,0.93,0.16880646687659803,0.0434091869202401,61.3128313269561,0.12668923193241802,0.0346889586859332,36.249429421270705,0.9087317493794771,0.246149210713172,255.21663113963402,0.19669714564005397,0.986794004295327,-1.6242259934680399,1.20702256303749,1.89410929232368,,0.81689177053715,0.532949493884659,0.8168076466761741,0.18310822946285002,0.46705050611534105,0.183192353323826,0.119364197436585,0.0306949304370962,43.354718805037606,60.469549111998504,48.640868621933,115.040210849628,8170.0,32100.0,262257000.00000066,0,0,0,0,0,0,0,1,0,4.506505032404872,4.132167364890767,1
6200,51-9193,2019,1433001.9326051618,88.0,89.0,64.0,3.2152921455938683,3.7014846743295013,11.90135460040772,-0.18621820487558874,0.47212709999999997,1.4141073,3.4494171,0.93,0.16979462625265698,0.0420481057556572,107.14830976570299,0.11776504532381199,0.0329939999073734,67.5186356315204,0.8418134745129492,0.23319827661361703,472.067833976539,0.18022976673767999,1.00949182595858,-1.76456368460663,1.1656002819918,1.89964403306054,,0.8162262513724851,0.527675086769652,0.8161441361614008,0.18377374862751503,0.4723249132303479,0.18385586383859898,0.120062931632289,0.0297325007158743,75.7652964280052,61.1881431501696,49.0120829757801,127.72612042470502,8170.0,32100.0,262257000.00000066,0,0,0,0,0,0,0,0,1,4.506505032404872,4.683503523665779,1
6201,51-9194,2011,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.14208157763620402,0.0395395302649033,23.7769072843308,0.0907849249646199,0.0288711115210582,13.3836405067629,0.676020631178067,0.20756810782103,98.60706295258579,0.12475840347053099,0.7846746792029001,-1.97913307906531,0.999376827904713,1.82846173986272,,0.7987533211095109,0.72865084465067,0.7986829930127092,0.20124667889048897,0.27134915534932996,0.20131700698729102,0.10046684702824302,0.0279586699752439,16.8128123763941,54.4280219353304,45.9976803765864,100.81627298013399,9520.0,34390.0,327392800.00000036,1,0,0,0,0,0,0,0,0,4.536432175822013,3.2099120614842316,1
6202,51-9194,2012,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.207215960764001,0.0589889353303802,37.269236891778895,0.12928161217782,0.0424948118805056,24.1789227739361,0.9541832343372321,0.30196569129819,171.386926800753,0.19551766194562803,0.847550719605662,-1.9809179088122402,1.20415421862015,1.85250896836781,,0.48835891139539206,0.327175196907269,0.48823812636556396,0.511641088604608,0.672824803092731,0.511761873634436,0.146523811026311,0.0417114761870865,26.3533301358247,54.33291357704329,46.042780404819005,102.10688843053002,9520.0,34390.0,327392800.00000036,0,1,0,0,0,0,0,0,0,4.536432175822013,3.6446463591232803,1
6203,51-9194,2013,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.49776785874108503,0.0885843196411729,486.587910357898,0.20646864317601502,0.0454266741057599,141.395045343254,1.50770084137808,0.327099261563013,960.607868912204,0.36411988221089797,1.07014575147113,-2.1294113927558898,1.50679201374323,1.9130235294101599,,0.100614315289802,0.0782209374670232,0.10058380114560099,0.8993856847101981,0.921779062532977,0.899416198854399,0.351975028372529,0.06263857312507,344.069611057462,55.879467754618595,46.383973773985396,122.18900965416701,9520.0,34390.0,327392800.00000036,0,0,1,0,0,0,0,0,0,4.536432175822013,6.189470603119871,1
6204,51-9194,2014,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.409603032284142,0.0750533015273835,271.362774069957,0.181721511449427,0.0405816570317454,90.48975800107709,1.32813447595184,0.29198262905470695,620.331735487035,0.30645694352766806,1.0105592477290901,-2.10648498347682,1.42296750372137,1.89989687853423,,0.17669316950637803,0.15771503602752698,0.176642396367792,0.8233068304936221,0.842284963972473,0.823357603632208,0.289633081722689,0.0530706984604515,191.882457706459,55.0727777493451,46.279524648099006,118.68991886021601,9520.0,34390.0,327392800.00000036,0,0,0,1,0,0,0,0,0,4.536432175822013,5.607134905868951,1
6205,51-9194,2015,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.18870137114602104,0.0412161054979798,63.642967120261,0.106865241830354,0.0317981428093414,30.9564256510575,0.787771099455794,0.22950213627312002,220.41243774863898,0.15297908562643803,0.862156510553437,-2.1005785354738404,1.0897592786656198,1.85757402129372,,0.6466458453076629,0.5601335208237149,0.6465668224612,0.35335415469233705,0.43986647917628496,0.3534331775388,0.13343201915655098,0.0291441876917217,45.002373625569,58.05728241604071,48.6170423841969,119.100866690179,9520.0,34390.0,327392800.00000036,0,0,0,0,1,0,0,0,0,4.536432175822013,4.168879315391125,1
6206,51-9194,2016,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.16976643307149802,0.0363088680614047,30.1086352841257,0.103182796804422,0.0327105410369858,20.4201258863803,0.764226564377989,0.23363467420711898,147.27664191526,0.14693359863740302,0.8525814209276821,-2.0263202264098896,1.07151849266031,1.8542743693718002,,0.6565131882965041,0.61532560828525,0.656399741074305,0.34348681170349604,0.38467439171475,0.34360025892569496,0.120042996042708,0.0256742468234269,21.2900201816778,59.243980360571,49.95733415749821,113.671909290058,9520.0,34390.0,327392800.00000036,0,0,0,0,0,1,0,0,0,4.536432175822013,3.4374854425132595,1
6207,51-9194,2017,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.20530287991817,0.0456629614896298,38.5887050345429,0.12192660683358099,0.0356009595295901,27.490891251827197,0.8913103186218159,0.25511864141205803,200.659902382582,0.182195172732689,0.869772745037353,-2.02328226346439,1.17070517018729,1.86014311875603,,0.464283892036033,0.370076167451488,0.464151703577219,0.5357161079639671,0.629923832548512,0.535848296422781,0.145171058587265,0.0322885897183774,27.286335007132696,58.601109144911206,48.75240056006721,113.57802106022699,9520.0,34390.0,327392800.00000036,0,0,0,0,0,0,1,0,0,4.536432175822013,3.678543851175217,1
6208,51-9194,2018,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.12174606241535099,0.029239046716823997,74.0074096916772,0.0827939994766641,0.0265888094456682,50.78852195916139,0.608354788408446,0.19023480843263102,376.141523192771,0.113778877480843,0.8026204800254699,-2.24562232782509,0.9601621834077341,1.83571686998664,,0.841188308695577,0.773067869552564,0.8410939432652241,0.15881169130442302,0.22693213044743601,0.158906056734776,0.0860874663166554,0.0206751282088965,52.331141251035994,56.61921846614371,47.3421994125012,118.41471054020701,9520.0,34390.0,327392800.00000036,0,0,0,0,0,0,0,1,0,4.536432175822013,4.317586904545347,1
6209,51-9194,2019,9410.727818965912,72.0,91.0,34.0,3.1365191716550727,3.653629401930648,11.459678665278135,-0.11526494509259855,0.24647947,0.9046823,3.1941853,0.98,0.11726382228983401,0.0300266943959449,76.9483619270745,0.0916794051622243,0.0293817981330145,51.6629591729659,0.672780185168462,0.21134143025104396,378.39306781304606,0.12798183908546099,0.833628633345943,-2.22810442628872,1.01041948308186,1.8475062574463899,,0.8520459308335809,0.759098256462392,0.8519489788326942,0.147954069166419,0.24090174353760802,0.148051021167306,0.0829180439289959,0.0212320792239888,54.410708519831104,59.2171719985671,49.5305639806263,123.868123340364,9520.0,34390.0,327392800.00000036,0,0,0,0,0,0,0,0,1,4.536432175822013,4.356046580877265,1
6210,51-9195,2011,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.0533846554092207,0.0144430751449854,196.251296744376,0.0158119655081683,0.00651969464114857,50.136863755960995,0.126232317644099,0.0508438401307445,409.4711031939,0.0162851108502781,0.604548201188611,-3.20802070938261,0.38368484339324394,1.73369920508371,,0.9862776024891321,0.9824866839132242,0.986271477664956,0.013722397510868,0.0175133160867764,0.0137285223350441,0.0377486518511671,0.010212796376206,138.77062274460198,37.3131290823698,32.380483331093394,115.815573219606,39450.0,32590.0,1285675500.0000045,1,0,0,0,0,0,0,0,0,4.513084360465144,5.284478533820349,1
6211,51-9195,2012,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.0666675058477897,0.0193272414716487,232.13107264315,0.0159401443380427,0.00632953792433495,59.1669958045416,0.12952748040314999,0.0505702264568295,490.533211225417,0.0160870724699528,0.608422684610677,-3.22342013387294,0.38138797460868895,1.7362441775942201,,0.9771340120418001,0.968316921512,0.9771286516283679,0.0228659879582003,0.0316830784880003,0.0228713483716316,0.0471410454697659,0.0136664235062327,164.14145559007798,36.4110691815229,31.4743108759302,118.305008416357,39450.0,32590.0,1285675500.0000045,0,1,0,0,0,0,0,0,0,4.513084360465144,5.451600838930235,1
6212,51-9195,2013,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.11154268893617099,0.0302875980323011,800.6069720969051,0.0165011461642255,0.00649056866211489,129.705849454817,0.13708665860228803,0.0523217682983157,1091.45100994166,0.0164031141133371,0.620423428448869,-3.30030274524352,0.38504644804378496,1.7439615540950502,,0.956616918721635,0.9615034622290741,0.956614153899332,0.0433830812783649,0.0384965377709263,0.0433858461006683,0.0788725917385482,0.0214165659544925,566.11461903495,34.7298784534204,30.742961343761703,117.359383216966,39450.0,32590.0,1285675500.0000045,0,0,1,0,0,0,0,0,0,4.513084360465144,6.6866184280184555,1
6213,51-9195,2014,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.19805518252962698,0.0550243765160212,1169.0817014920099,0.0261572762118157,0.0095600778101721,168.935723985434,0.218325577796452,0.0779407985127161,1394.63708845916,0.0273633330459761,0.626240919866673,-3.30326881371289,0.494216706019729,1.7476146492030302,,0.916572699619876,0.9248886806744621,0.9165691103713169,0.0834273003801244,0.0751113193255378,0.0834308896286833,0.14004616261583802,0.0389081097650404,826.665598886107,39.4626705876823,34.3989154239916,129.411972428127,39450.0,32590.0,1285675500.0000045,0,0,0,1,0,0,0,0,0,4.513084360465144,7.064828855688829,1
6214,51-9195,2015,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.091993951477727,0.0264331120703591,249.446254844663,0.0241874368227178,0.0102189759176576,92.29428151418942,0.192566068403564,0.0789232533809221,743.116789596239,0.0265112284921856,0.633052381792745,-3.2389329466119703,0.48669700540911,1.7518207128263101,,0.963359370163583,0.957791119734135,0.9633488217473921,0.0366406298364167,0.0422088802658647,0.0366511782526084,0.065049546918047,0.0186910327928149,176.38513834224898,41.5485411126734,36.899051880198996,128.80817126960198,39450.0,32590.0,1285675500.0000045,0,0,0,0,1,0,0,0,0,4.513084360465144,5.5232443459871385,1
6215,51-9195,2016,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.0897462599730708,0.0247931366436707,327.851851450326,0.0231481522752735,0.008422104914036709,118.39735733121701,0.18831280300741698,0.0665162399985244,970.385548499189,0.024572563054432003,0.6375469454800511,-3.27062904073962,0.469082134493164,1.7545547667293102,,0.966351807223489,0.971647130751319,0.9663436877822049,0.0336481927765109,0.0283528692486813,0.033656312217795,0.0634601890130892,0.0175313950476242,231.82626738508998,39.9166131846539,35.1931970972476,127.088086685724,39450.0,32590.0,1285675500.0000045,0,0,0,0,0,1,0,0,0,4.513084360465144,5.795607349807005,1
6216,51-9195,2017,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.11453765537066302,0.0316578979510021,285.631069655063,0.0262238802713266,0.00927374997348362,110.969919220905,0.215638350628236,0.07370865307117401,906.089839067297,0.0279205825874473,0.6466449192509071,-3.25476231779719,0.49906524540367103,1.7599905636117,,0.935766605668975,0.949064736684931,0.9357581826295971,0.0642333943310249,0.0509352633150691,0.0642418173704029,0.0809903528138037,0.0223855143192653,201.971666270662,38.4230462958536,33.8491386588363,124.317696125968,39450.0,32590.0,1285675500.0000045,0,0,0,0,0,0,1,0,0,4.513084360465144,5.65819591724714,1
6217,51-9195,2018,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.108923539025032,0.0302388366646644,554.887551234176,0.0230720603484247,0.0086304867950686,203.509657240513,0.18874612063291896,0.0688592990201189,1671.5083022787899,0.0243450542109144,0.6406295616691561,-3.33337156846995,0.4669661283824699,1.75641120781907,,0.9382342192609151,0.9428905366225441,0.9382269178731629,0.0617657807390852,0.0571094633774556,0.0617730821268372,0.0770205730754377,0.0213820864607766,392.364750273684,38.969720492181104,34.0268341787852,126.281848250834,39450.0,32590.0,1285675500.0000045,0,0,0,0,0,0,0,1,0,4.513084360465144,6.320566027814408,1
6218,51-9195,2019,44033.9284940958,44.0,67.0,25.0,3.1649112219614386,3.625890284782142,11.477108066151937,-0.7132995632635171,0.15380246500000005,1.6744548999999995,3.3497901,0.9,0.11257441815879599,0.0306105891852474,580.9859806352549,0.0264365212893992,0.0106192347924445,248.63412622649,0.214929447377832,0.0826055369517335,2016.96613404482,0.0285859538358545,0.646283977647563,-3.3498243012933497,0.504785525934508,1.75977738965093,,0.9436369097631279,0.954376641996848,0.943626895297838,0.0563630902368725,0.0456233580031524,0.0563731047021618,0.0796021344682146,0.021644955189003997,410.819126681505,40.7010702934434,37.1553750503725,130.252572761183,39450.0,32590.0,1285675500.0000045,0,0,0,0,0,0,0,0,1,4.513084360465144,6.366446359185735,1
6219,51-9196,2011,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.248707691271208,0.0681616561818856,12.532460847486801,0.12472375563535901,0.0396916969300124,5.63171621970022,0.8916519520907329,0.27886818686735904,39.9225087429354,0.19514297222832602,0.99542446103442,-1.40069715434291,1.2032399581438,1.89624985038065,,0.529133382735126,0.215963958467503,0.5290467068831,0.470866617264874,0.7840360415324971,0.47095329311690004,0.175862895031121,0.0481975693031172,8.8617880502128,47.654166411748506,39.6090355667683,73.6059255223042,93100.0,38570.0,3590867000.0000076,1,0,0,0,0,0,0,0,0,4.586249638866042,2.6050913064638093,1
6220,51-9196,2012,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.204965108337699,0.054654733153239,10.4402307713841,0.11656598792365801,0.0324957324531504,5.53101926323651,0.8392957036099058,0.22931908663013897,39.874111866170004,0.17960143731358,0.9580680449588,-1.42520073862246,1.16395865754546,1.8866513472664,,0.619033043609098,0.323614841416113,0.618934446485075,0.380966956390902,0.676385158583887,0.381065553514925,0.14493221801222197,0.0386467324365965,7.38235797559816,45.16675669433349,37.127412765634,69.136072609192,93100.0,38570.0,3590867000.0000076,0,1,0,0,0,0,0,0,0,4.586249638866042,2.4371361580719784,1
6221,51-9196,2013,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.199095443094993,0.0522592523007981,14.958596423130901,0.115579356556795,0.0338751295422652,7.609239315787081,0.8211513514492191,0.237232831700303,55.4577952505642,0.179598681019496,0.949064327324578,-1.49549439299252,1.16395144589002,1.88420397932042,,0.6436565222528678,0.34109989190580803,0.643556857807911,0.35634347774713204,0.658900108094193,0.35644314219208895,0.14078173791581,0.036952871681633,10.5773249678287,50.3757584579136,41.470400883857295,82.5905519297888,93100.0,38570.0,3590867000.0000076,0,0,1,0,0,0,0,0,0,4.586249638866042,2.7699976447415633,1
6222,51-9196,2014,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.154119042130405,0.0500220917787908,11.997478209015998,0.10912149556198598,0.0341777321848927,7.69794804595082,0.7714960361669041,0.238890368892637,56.098558781071,0.16756748620843098,0.932083585081063,-1.5170972103366003,1.13158227571897,1.87943881743828,,0.7568000887886651,0.379709176449416,0.7566839239703199,0.243199911211335,0.6202908235505841,0.24331607602968,0.108978619800385,0.0353709603059188,8.48349819873307,51.656117180223205,42.4683003022685,83.2786914510267,93100.0,38570.0,3590867000.0000076,0,0,0,1,0,0,0,0,0,4.586249638866042,2.564755354722376,1
6223,51-9196,2015,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.182015751052181,0.0530027080571533,14.5503915555233,0.121797325050255,0.0354484342815646,8.583542265307761,0.8696326536844341,0.25103714532127497,62.3386858326995,0.190381815653591,0.981861987584114,-1.5012393058905402,1.1914917655548,1.89286568829178,,0.6754807323076489,0.295031972993369,0.675367366892673,0.324519267692351,0.7049680270066311,0.324632633107327,0.128704571851759,0.037478574288463996,10.28868053783,53.036116058172595,43.382766324235895,86.9762821501805,93100.0,38570.0,3590867000.0000076,0,0,0,0,1,0,0,0,0,4.586249638866042,2.7440858187277266,1
6224,51-9196,2016,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.247928757101755,0.05548068003204,66.1828960934614,0.141664843398458,0.0383467119455186,31.5354287777962,1.0264511235084801,0.271128151013837,223.81723093082803,0.223477296265531,1.03484530891136,-1.71170767497682,1.26845686904873,1.90547630834459,,0.51790073762975,0.279354942323283,0.517816406799863,0.48209926237025,0.720645057676717,0.48218359320013704,0.175312105397803,0.0392307650754966,46.7983746262512,53.1074682581102,43.5022649168017,95.8135304930361,93100.0,38570.0,3590867000.0000076,0,0,0,0,0,1,0,0,0,4.586249638866042,4.207418692714047,1
6225,51-9196,2017,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.20682082717934802,0.0517190738486528,41.6210213913484,0.149413745352073,0.0384945025084065,27.208686893693105,1.06861070609979,0.27387147054543104,191.855124385691,0.247245190108484,0.9969930221353801,-1.6548567314443898,1.31769541711114,1.89663408727347,,0.550709003835031,0.32105245549463,0.5505679630163189,0.449290996164969,0.67894754450537,0.449432036983681,0.14624440938912803,0.0365709078350702,29.430506465732797,56.887029814545,46.8589255401507,102.794774593431,93100.0,38570.0,3590867000.0000076,0,0,0,0,0,0,1,0,0,4.586249638866042,3.7523475914548383,1
6226,51-9196,2018,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.192525954354306,0.0624661412251912,42.018251399537796,0.12917335545427303,0.0391668239493642,25.7977464274883,0.9262827797558141,0.277076632037305,184.293031992767,0.204408411944974,0.955903314441525,-1.6989682573589098,1.22542228690139,1.88606784868065,,0.619011982695394,0.253566871313184,0.618887031974602,0.38098801730460596,0.746433128686816,0.38111296802539796,0.136136407878342,0.0441702320548892,29.711390498214303,54.958824676842795,44.4778587986781,100.06211161495399,93100.0,38570.0,3590867000.0000076,0,0,0,0,0,0,0,1,0,4.586249638866042,3.7616244767916953,1
6227,51-9196,2019,29889.6138009727,75.0,67.0,77.0,3.317037234673306,3.758745404956717,12.467898463898626,-1.2403809216514452,-0.08393335,2.3923836,2.886945,0.67,0.17838585479889396,0.0551283909586702,38.6675695846981,0.12874576179534697,0.0386946376755277,25.498487740556804,0.930345986019021,0.275966551133517,182.532305658382,0.19966583571379398,0.9363233001812109,-1.70140288965167,1.21417788449868,1.8806472233827098,,0.662296925796682,0.292828906439232,0.6621746265906711,0.33770307420331797,0.7071710935607679,0.337825373409329,0.12613784759605698,0.0389816590827789,27.3421006653427,57.330383568706395,46.6177944838223,106.318197443118,93100.0,38570.0,3590867000.0000076,0,0,0,0,0,0,0,0,1,4.586249638866042,3.680533966823803,1
6228,51-9197,2011,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.0576100959482311,0.0155480816954844,45.89936426450979,0.0171282608709809,0.005900451724304171,15.1414160728842,0.13855801401012197,0.0471111113109503,121.233370264613,0.0173274163858281,0.610980361567158,-2.8400485310729198,0.39553716304518394,1.7379097802891998,,0.9919111351388951,0.9926823272350821,0.991907485774402,0.00808886486110549,0.0073176727649179,0.00809251422559842,0.0407364895098019,0.0109941540013195,32.4557517235863,36.7920026945267,30.2901208989886,99.6890527767993,22280.0,42230.0,940884399.9999985,1,0,0,0,0,0,0,0,0,4.6256210814249075,3.848004120232639,1
6229,51-9197,2012,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.0737989712913924,0.0217997518212849,53.86774076118029,0.0220456502340298,0.00874461480533461,21.1468577794316,0.17443800013954996,0.0675961571395636,166.64420833741102,0.0237046863107562,0.6281557615651421,-2.8499005984562404,0.46095202719618,1.7488047590405402,,0.989259965018926,0.986867716105514,0.989254352738317,0.0107400349810737,0.0131322838944856,0.0107456472616835,0.0521837530447349,0.0154147523410143,38.090244779429604,39.629211555931896,33.938295489275305,109.591183602673,22280.0,42230.0,940884399.9999985,0,1,0,0,0,0,0,0,0,4.6256210814249075,4.004925575832459,1
6230,51-9197,2013,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.0716045684893969,0.0229590707749558,115.25902812607201,0.0258269616270473,0.0103042426179818,33.434993104474394,0.20211750975348997,0.07961383758914099,264.601875765583,0.02852939901668,0.6254637468198311,-2.88842683470298,0.504302179290753,1.7471298904049,,0.9880977408459841,0.980005851454103,0.988091591817143,0.0119022591540164,0.0199941485458965,0.0119084081828567,0.0506320759427891,0.0162345146347131,81.5004403809167,40.4381328331396,34.5872764997615,109.83439584257,22280.0,42230.0,940884399.9999985,0,0,1,0,0,0,0,0,0,4.6256210814249075,4.755820702751527,1
6231,51-9197,2014,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.0414138586073963,0.0164896272671213,175.49751939487203,0.0213320097597888,0.008467258555183479,33.825807328077396,0.168616490500018,0.0667367010787694,274.93727076217004,0.022625757452558,0.634580750702943,-2.90717620837776,0.4506169471690421,1.7527540793059497,,0.9937786582187141,0.9865520947329649,0.9937742405054242,0.006221341781285529,0.013447905267035,0.0062257594945762705,0.0292840202563908,0.0116599272598201,124.095486045532,40.2833911075533,33.397936463247106,112.09490686181299,22280.0,42230.0,940884399.9999985,0,0,0,1,0,0,0,0,0,4.6256210814249075,5.173306821854599,1
6232,51-9197,2015,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.138048118558984,0.0379880500906272,84.39078729528579,0.0263209642907562,0.00921679126960355,33.048293966423,0.21406700581305999,0.0736449103658942,267.76958208027196,0.0281051061177891,0.642256840358228,-2.88538592501495,0.500659047334497,1.75738511616119,,0.958272032082372,0.976762398648397,0.958265711250369,0.0417279679176278,0.0232376013516035,0.0417342887496313,0.0976147607631021,0.0268616078231367,59.6732979661681,39.6823146875811,33.5201424433261,108.68214412364401,22280.0,42230.0,940884399.9999985,0,0,0,0,1,0,0,0,0,4.6256210814249075,4.447238217870989,1
6233,51-9197,2016,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.157851571119053,0.0428736425531778,102.11544290465599,0.0307072022318057,0.0103325792705387,41.286223221493294,0.24991876987370004,0.0819814613861572,333.471743301528,0.0332339804784821,0.6431706919631589,-2.8958008046019,0.542842079920747,1.75793021265047,,0.939165248125331,0.966789709488279,0.939158209214701,0.0608347518746695,0.0332102905117213,0.0608417907852995,0.111617916359233,0.0303162433835202,72.2065221417503,41.5118295697149,35.3901095620019,113.21840370382,22280.0,42230.0,940884399.9999985,0,0,0,0,0,1,0,0,0,4.6256210814249075,4.635849165496323,1
6234,51-9197,2017,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.15992181713095702,0.0447867321145497,82.7597868307982,0.0299747633721529,0.0101397387237464,32.6895565572813,0.246038595488488,0.0813957654508996,265.488459569155,0.0321072809886401,0.65823671463874,-2.8686423016978697,0.533902843241359,1.76673005936125,,0.941137352376896,0.965883761157407,0.94113039680662,0.0588626476231044,0.034116238842592995,0.0588696031933801,0.11308180135297399,0.0316690019853834,58.5200064776105,39.9131052308701,33.5912276908159,108.519235018003,22280.0,42230.0,940884399.9999985,0,0,0,0,0,0,1,0,0,4.6256210814249075,4.427953021559022,1
6235,51-9197,2018,1433001.9326051618,88.0,89.0,64.0,3.1834207866915425,3.652800450870647,11.628400884937856,-0.8349337228915005,2.2047807999999995,2.9604151,2.9825902,0.94,0.180265304762078,0.0502076952123968,141.12979467678102,0.0315812691305701,0.0111121316223553,60.5433436539695,0.261932968144302,0.0893321882715286,492.80751306626405,0.033673262844656,0.66718776041562,-2.94164658256344,0.5462815273453661,1.77179556219908,,0.9188074999412741,0.9553668001804649,0.918800439382752,0.0811925000587264,0.0446331998195345,0.0811995606172476,0.12746681940992502,0.0355022017524331,99.793834843417,40.2436483363277,34.438515644257194,112.864833847108,22280.0,42230.0,940884399.9999985,0,0,0,0,0,0,0,1,0,4.6256210814249075,4.956740687134251,1
